PropertyID,GuestID,ReviewSummary,violations_detected,violation_type,Flagged
P004,G1070,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1070,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1118,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1078,"Other than that, the place was fine, but I wish communication had been clearer.","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1121,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Noise Violation'}",Noise Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1056,"Loved the location, very conveniI felt a little uncomfortable with how strict the host was about guests and noise. I had some friends stop by, and suddenly it became an issue even though we weren’t being disruptive. I understand wanting to enforce rules, but it felt a bit excessive.

The property itself was great, but if you’re looking for a place where you can relax without feeling watched, this might not be the best option.ent!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1122,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1068,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1046,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1053,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1050,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1028,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P004,G1125,"Loved the location, very convenient!","{'PropertyID': 'P004', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1127,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1013,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1130,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1021,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1079,"Not a great experience. I got kicked out because the host claimed I overstayed, but I was never told the exact checkout time! On top of that, the neighbors complained about noise, but I wasn’t even making any.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"The place was okay, but the poor communication and false accusations made it a stressful stay. Wouldn’t recommend.","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1132,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Smoking Violation'}",Smoking Violation,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1007,"I was falsely accused of smoking in the Airbnb, which was extremely frustrating since I don’t even smoke. The host jumped to conclusions without any evidence, making the whole situation stressful.","{'PropertyID': 'P005', 'Violation': 'Property Damage'}",Property Damage,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1141,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1079,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1113,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
